level_0,level_1,1,2,3,4
"(4, 6)","(4, 7)",-1008.992301940918,-126.10870225149037,-133.16207091266836,-123.29969745092674
"(3, 6)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 6)","(1, 4)",-164.82605307851628,-163.92271657607284,-163.51725793867215,-168.62151462113127
"(5, 7)","(1, 4)",-160.2062529190535,-163.36706329126986,-167.48329493880337,-163.91167886313428
"(4, 7)","(1, 4)",-157.88553837231365,-163.43336648070135,-158.06759352092467,-164.80958528560078
"(3, 7)","(1, 4)",-156.6445966244537,-158.66448005028832,-508.5,-150.26766575812087
"(2, 7)","(1, 4)",-153.92107829158144,-152.75333329024008,-508.0,-155.22994496469255
"(1, 7)","(1, 4)",-150.38234840233878,-154.7499358835036,-507.5,-152.52820943219342
"(0, 7)","(1, 4)",-154.4343553096985,-152.8641917664422,-508.0,-148.45854016463346
"(5, 8)","(1, 4)",-161.3944257401776,-161.8446396541039,-161.0984266139817,-511.0
"(4, 8)","(1, 4)",-159.7109664496334,-155.91753492869236,-158.5950248879911,-765.75
"(3, 8)","(1, 4)",-147.8962300745152,-152.6727566327288,-153.6199861754028,-150.97128267593553
"(2, 8)","(1, 4)",-151.0487223647818,-152.94690293690456,-152.54711885987945,-509.5
"(1, 8)","(1, 4)",-146.31740253242643,-152.86719037526467,-151.39758478439165,-763.5
"(0, 8)","(1, 4)",-147.03035696214286,-145.28338604627282,-153.17032271897565,-764.25
"(5, 12)","(3, 1)",0.0,0.0,0.0,0.0
"(1, 6)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 4)",-157.73641615813733,-158.84811574572552,-162.40019741523736,-158.38490227860626
"(4, 7)","(4, 4)",-153.8759490709753,-153.04674130898843,-157.06684114402304,-156.59793704887284
"(3, 7)","(4, 4)",-149.47912565234978,-155.33883975922612,-506.5,-152.449539042482
"(2, 7)","(4, 4)",-148.4064100529472,-151.860205650619,-507.0,-150.61620298829394
"(1, 7)","(4, 4)",-145.27677009135317,-151.51677735865798,-507.5,-147.40088025163107
"(0, 7)","(4, 4)",-146.66769377859146,-145.93640443680573,-508.0,-152.75972835760479
"(5, 7)","(4, 4)",-158.0557590184146,-158.68508529816899,-154.90700575654358,-155.7906042592715
"(4, 8)","(4, 4)",-154.5361539825129,-156.13618802063633,-152.25900899154294,-507.5
"(3, 8)","(4, 4)",-151.32975450265525,-151.55827839895184,-151.77016807229563,-150.20602172789086
"(2, 8)","(4, 4)",-149.23012597971055,-152.0187875786416,-148.0867807733158,-508.5
"(1, 8)","(4, 4)",-147.76481068286475,-145.79131334673275,-151.27531073207953,-509.0
"(0, 8)","(4, 4)",-147.03035696214286,-151.10975205204,-146.9107990407979,-509.5
"(5, 8)","(4, 4)",-157.82294182726574,-157.08380834817441,-156.52222408097612,-508.0
"(5, 5)","(2, 5)",-165.19180912614857,-164.89165987167814,-161.97667432121438,-161.7695383634112
"(4, 6)","(2, 5)",-506.5,-162.79432877083963,-163.36762369870502,-160.26753134571712
"(5, 6)","(2, 4)",-159.81103070004866,-162.16218353315003,-162.55916381672012,-159.9527788789967
"(4, 7)","(2, 4)",-151.02563829681316,-159.7672082540662,-155.60886366557475,-151.09734347080763
"(3, 7)","(2, 4)",-148.72474420784422,-145.08031822615987,-507.5,-149.22108379549434
"(2, 7)","(2, 4)",-147.93231895370477,-144.82166552986547,-507.0,-150.9040344719528
"(1, 7)","(2, 4)",-146.919855193975,-144.77642083046686,-507.5,-142.6341131425288
"(0, 7)","(2, 4)",-146.66769377859146,-140.60216889453793,-508.0,-147.5607644173439
"(5, 7)","(2, 4)",-156.35779915795152,-163.51872915144548,-157.0604060508715,-162.65637659672086
"(4, 8)","(2, 4)",-150.60155588720568,-155.15642731792042,-150.24298400342533,-509.5
"(3, 8)","(2, 4)",-147.28505481617626,-150.5849913760011,-147.95440620342254,-143.53192026269556
"(2, 8)","(2, 4)",-144.4626316830104,-149.9496371914022,-148.32634724493414,-508.5
"(1, 8)","(2, 4)",-141.8457188008128,-144.59733451323416,-145.00610553031657,-509.0
"(0, 8)","(2, 4)",-147.03035696214286,-146.71617455643297,-142.25134940413392,-509.5
"(5, 8)","(2, 4)",-156.92843540545874,-155.19871012670637,-156.9589620452283,-765.0
"(4, 1)","(3, 5)",-169.1549665562821,-170.25295429831527,-168.7842757573876,-167.94711303032167
"(4, 0)","(3, 5)",-164.9698468428316,-165.94575044584656,-167.0608148257947,-168.95978153246136
"(4, 2)","(3, 5)",-163.14380379719302,-169.18073906290806,-167.99000873179023,-506.5
"(4, 2)","(2, 5)",-184.608174347562,-185.12553177583544,-179.07686162439092,-761.25
"(4, 1)","(2, 5)",-182.90378143697143,-180.02469586195986,-178.9052198495338,-179.25591715689342
"(4, 0)","(2, 5)",-177.6840296252738,-181.2348276944584,-179.84262982815983,-178.86088765577665
"(5, 7)","(3, 4)",-163.12767238266667,-167.0608148257947,-169.02198576833342,-162.61400364187983
"(4, 7)","(3, 4)",-159.0565559358182,-160.4313138018519,-165.18859447871364,-157.079487906087
"(3, 7)","(3, 4)",-156.40541054135934,-156.69091892507555,-506.5,-158.14211870521365
"(2, 7)","(3, 4)",-151.13213225957992,-157.88460322602012,-507.0,-153.2688083762839
"(1, 7)","(3, 4)",-153.00095444537914,-148.37857627012139,-507.5,-146.9894698369595
"(0, 7)","(3, 4)",-146.66769377859146,-148.1510887004037,-508.0,-152.58917586089402
"(4, 8)","(3, 4)",-155.22150555020465,-162.92590853924855,-158.65256659518212,-508.5
"(3, 8)","(3, 4)",-148.65546781061147,-158.1739217051324,-153.02251078433102,-153.15671603669486
"(2, 8)","(3, 4)",-145.52905687004127,-145.59115593378385,-151.65034178585034,-508.5
"(1, 8)","(3, 4)",-147.26391357353668,-146.99342726319782,-145.48715600903472,-763.5
"(0, 8)","(3, 4)",-147.03035696214286,-149.70905316840123,-146.91815527648328,-509.5
"(5, 8)","(3, 4)",-160.70764803416614,-162.16218353315003,-164.12207298620328,-509.0
"(1, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(3, 2)","(4, 4)",-157.2551757842048,-157.63616600647515,-161.29457000115553,-506.0
"(3, 1)","(4, 4)",-159.61461527701806,-159.9883662159304,-168.0079374758547,-163.31246439424842
"(3, 0)","(4, 4)",-164.56473034482644,-167.52462267679928,-170.01973424803816,-166.21210787797972
"(0, 2)","(4, 5)",-152.62323156061177,-157.00360209926166,-155.81470898558703,-156.21241346203234
"(1, 2)","(4, 5)",-155.96887761107936,-153.5965037975323,-152.68275318274175,-158.69408643907246
"(0, 1)","(4, 5)",-154.4343553096985,-152.15669162852063,-154.08529976252288,-157.88318584546937
"(1, 1)","(4, 5)",-152.8769733897727,-150.72657736422315,-148.4865796737017,-147.6187066824858
"(0, 0)","(4, 5)",-151.18354702002694,-146.57475874585953,-147.03035696214286,-152.3254195238406
"(1, 0)","(4, 5)",-151.5439985521054,-153.92781772338907,-146.66769377859146,-145.8652541795905
"(0, 6)","(4, 5)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(5, 3)","(2, 5)",0.0,0.0,0.0,0.0
"(4, 1)","(3, 4)",-173.10930991301566,-176.56545412128878,-174.27298216947463,-176.4044385921737
"(4, 0)","(3, 4)",-176.4545763984917,-177.53845302582369,-174.22551075166572,-174.47209235971445
"(4, 2)","(3, 4)",-176.33145043081163,-176.29385248990945,-173.95955094055242,-506.5
"(3, 3)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 3)","(4, 5)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 2)",-170.33032922452935,-177.89158401378182,-185.04444320643694,-170.33032922452935
"(1, 13)","(3, 2)",-176.43805677083063,-177.40043040631178,-179.8127082731056,-175.0847709204657
"(2, 13)","(3, 2)",-176.77769439979272,-177.7476806136084,-512.0,-181.07757795418019
"(5, 5)","(3, 5)",-163.10370663321214,-157.13640534568782,-163.04552925382396,-160.00217040705502
"(5, 3)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 3)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 2)","(2, 5)",-185.25031278937226,-185.1146051736448,-181.82576626957226,-508.0
"(5, 1)","(2, 5)",-181.01162362504698,-179.84262982815983,-181.38041537450493,-181.29211706393812
"(5, 0)","(2, 5)",-179.81540182848713,-181.24008747822649,-181.24008747822649,-184.28264811386003
"(5, 2)","(3, 4)",-174.82003219683082,-176.669635576798,-178.63476143552407,-507.0
"(5, 1)","(3, 4)",-177.15244559608817,-174.22551075166572,-174.03336451676267,-175.19371584150474
"(5, 0)","(3, 4)",-178.01168296335237,-177.50211575240684,-177.50211575240684,-171.98854749121105
"(5, 11)","(2, 2)",-193.99669480057054,-184.18787381305228,-192.57543480433907,-513.5
"(2, 12)","(2, 2)",0.0,0.0,0.0,0.0
"(2, 2)","(4, 5)",-158.13064594630123,-153.21663073817962,-152.45328562612298,-506.5
"(2, 1)","(4, 5)",-152.22792351850185,-152.7464962216123,-152.84830812594217,-156.44649145103529
"(2, 0)","(4, 5)",-153.5224091579634,-156.18509657281783,-152.28230657173518,-154.03321342957258
"(3, 2)","(4, 5)",-152.6438948941943,-149.93659576881282,-155.36465330247282,-506.0
"(3, 1)","(4, 5)",-156.50704041271757,-153.2034677469449,-156.48050517473484,-151.0749522927474
"(3, 0)","(4, 5)",-156.45777908270114,-156.4361118215253,-156.6195138991825,-157.82820725108488
"(5, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 7)",-123.84601405780934,-119.51207813192963,-120.22282788565245,-119.89494215640383
"(4, 5)","(4, 7)",-129.1337620044372,-128.6240427526302,-127.40673191975877,-128.59867802357604
"(3, 5)","(4, 7)",-129.55680249258955,-129.87293979111928,-129.0840561259319,-504.5
"(2, 5)","(4, 7)",-126.42946286639369,-129.33987180232398,-125.89142223974429,-505.0
"(1, 5)","(4, 7)",-120.8255217384743,-122.84431405186146,-125.07153612121844,-505.5
"(0, 5)","(4, 7)",-118.09685994271062,-122.56157388018362,-120.60984786946271,-506.0
"(5, 5)","(4, 7)",-126.87993355479186,-126.57990397461296,-124.73292111223003,-124.61328151845713
"(4, 4)","(4, 7)",-126.87433343543441,-126.61110359979766,-505.5,-125.14707057706087
"(3, 4)","(4, 7)",-126.40854580662025,-124.67814378588207,-506.0,-128.96295096572294
"(2, 4)","(4, 7)",-122.4807897632441,-125.59019816038229,-506.5,-126.75600390225893
"(1, 4)","(4, 7)",-120.32248123588128,-121.33603121931847,-121.12878314726959,-121.06784381587482
"(0, 4)","(4, 7)",-120.78515958236949,-119.1197025452048,-121.85361165095176,-120.60893695061911
"(5, 4)","(4, 7)",-126.99070235346906,-124.68113844856131,-506.0,-125.8104870952364
"(4, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(4, 1)","(4, 4)",-160.1486479339278,-165.51919958542783,-167.40013405608312,-160.93221884216902
"(4, 0)","(4, 4)",-165.70325855452535,-170.06886103561442,-164.89165987167814,-166.03932035160926
"(4, 2)","(4, 4)",-161.55874942854933,-157.88022926189467,-158.357383645046,-505.5
"(5, 1)","(4, 4)",-164.40873231111541,-164.89165987167814,-166.18914419438636,-163.03766607860365
"(5, 0)","(4, 4)",-164.26152432165748,-163.33641632968659,-163.33641632968659,-164.27071828299268
"(5, 2)","(4, 4)",-160.18545583750569,-158.84811574572552,-164.03250910698205,-506.0
"(4, 3)","(4, 4)",0.0,0.0,0.0,0.0
"(4, 6)","(3, 5)",-505.5,-158.3139406468857,-156.7264881570781,-159.2300257137231
"(3, 6)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 1)",-224.63675965234523,-215.79285287213855,-218.1215068627369,-514.5
"(2, 12)","(2, 1)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(5, 5)","(4, 5)",-149.37221784009057,-143.91772904487732,-146.96790672722696,-140.60577687803072
"(5, 6)","(2, 5)",-162.83266659710168,-156.6195138991825,-157.5528767188801,-160.28317447031964
"(5, 7)","(2, 5)",-154.5670603430634,-159.86011540280873,-153.28741650761907,-157.35565186781574
"(4, 7)","(2, 5)",-153.2492036342705,-152.1198693507307,-158.22097133472369,-154.93141474596518
"(3, 7)","(2, 5)",-143.4469607030668,-150.50947458764188,-759.75,-148.47293363190414
"(2, 7)","(2, 5)",-147.33812338056046,-145.57509136725847,-759.0,-144.43399802557667
"(1, 7)","(2, 5)",-147.78552182981656,-145.13516864596585,-506.5,-146.8109593335301
"(0, 7)","(2, 5)",-143.08427958807354,-147.4028550658146,-507.0,-144.7182740640276
"(5, 8)","(2, 5)",-156.17289186613948,-154.4343553096985,-154.03516035645194,-763.5
"(4, 8)","(2, 5)",-147.63140963443809,-153.46933105600263,-155.15491827343453,-508.5
"(3, 8)","(2, 5)",-146.82178396069366,-143.17232507642655,-145.82333683603565,-144.08074844186672
"(2, 8)","(2, 5)",-144.8803367049877,-147.770411963438,-146.857361357034,-507.5
"(1, 8)","(2, 5)",-145.82144694849208,-147.74071179486145,-144.35995350702524,-508.0
"(0, 8)","(2, 5)",-145.34998146795152,-149.27895374431222,-143.34577997752876,-508.5
"(3, 13)","(3, 2)",-174.67447127755133,-162.68342048614034,-511.5,-162.6477134030282
"(5, 10)","(1, 1)",-182.02920299204877,-182.94739064856861,-514.0,-187.9380362668788
"(1, 12)","(2, 1)",-195.08373123344387,-769.5,-194.8654306057465,-203.13746742558874
"(0, 12)","(2, 1)",-197.22852338165228,-206.75943947414055,-206.2638249358388,-198.5636884218137
"(5, 2)","(3, 5)",-163.92677464160047,-163.33641632968659,-168.2521063598196,-507.0
"(5, 1)","(3, 5)",-167.71555380608578,-167.0608148257947,-169.74308704680607,-169.8795009468989
"(5, 0)","(3, 5)",-169.18491575305893,-169.85137261548428,-169.85137261548428,-169.93694352882773
"(4, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(5, 13)","(4, 1)",-180.38968768449843,-188.32068107234744,-512.5,-176.2016895199472
"(1, 9)","(1, 2)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 2)",-166.01795955914807,-512.0,-172.16079497860443,-162.28338633584974
"(0, 12)","(2, 2)",-164.02179851250975,-167.10287483871957,-162.35840555902374,-170.30210764597695
"(4, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 1)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 5)",-183.7985547406172,-188.1458787529428,-192.9433689897803,-188.9889267879795
"(2, 10)","(1, 5)",-182.54306761215662,-188.9078264161543,-762.75,-180.32431489829503
"(1, 10)","(1, 5)",-174.77098757365215,-185.34097319384495,-508.0,-177.21167642506407
"(0, 10)","(1, 5)",-171.70113550568826,-177.88744089701777,-508.5,-173.53516798326643
"(4, 10)","(1, 5)",-188.45380110262101,-180.90062180570254,-509.5,-189.7665366219282
"(3, 11)","(1, 5)",-182.7874639830411,-186.65514516627002,-185.8856935898504,-510.5
"(2, 11)","(1, 5)",-179.92091954511463,-185.62136815967494,-181.88287542172128,-510.0
"(1, 11)","(1, 5)",-172.75664312683688,-181.7337647599707,-174.46246362344047,-177.99408168964885
"(0, 11)","(1, 5)",-172.60310299319246,-171.68578491345733,-174.87677436543913,-168.11842555424982
"(4, 11)","(1, 5)",-181.61991165238828,-189.99759280106994,-187.24049311663828,-766.5
"(4, 1)","(4, 5)",-154.15698538281424,-156.51125459435985,-158.81516402465758,-154.66264081442415
"(4, 0)","(4, 5)",-160.2847890606807,-161.36722552923064,-158.68508529816899,-155.22081279443927
"(4, 2)","(4, 5)",-151.9081959976417,-156.71111469553702,-155.85249837367346,-505.5
"(5, 1)","(4, 5)",-158.31255548110906,-152.44732190770753,-156.76319476411118,-156.14634713041045
"(5, 0)","(4, 5)",-160.98543288692179,-156.6195138991825,-156.6195138991825,-156.90236331916253
"(4, 11)","(1, 1)",-169.898215234567,-177.63916507980773,-182.00178429882192,-772.5
"(3, 12)","(1, 1)",0.0,0.0,0.0,0.0
"(4, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(3, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 1)",-189.77415599869784,-190.3334129057327,-196.486364573625,-182.94739064856861
"(1, 13)","(3, 1)",-190.86663624016754,-187.43534651818334,-186.7230025125137,-189.75566563686627
"(5, 10)","(1, 5)",-178.1772962618973,-181.17773937355423,-510.0,-186.57482788633592
"(5, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(3, 9)","(2, 4)",-508.5,-509.5,-140.49804162990168,-134.5621121089644
"(2, 9)","(2, 4)",0.0,0.0,0.0,0.0
"(3, 9)","(4, 4)",-508.5,-761.25,-146.63958135442914,-143.5220835940858
"(2, 9)","(4, 4)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(1, 9)","(1, 3)",0.0,0.0,0.0,0.0
"(4, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 5)",-157.79908502120594,-153.1136841665583,-158.96802792159687,-155.7654447799664
"(4, 7)","(3, 5)",-155.50842601053824,-156.05158823451387,-153.3871213917904,-155.72961869229647
"(3, 7)","(3, 5)",-158.50623864095076,-153.85072122109125,-505.5,-153.08729886777178
"(2, 7)","(3, 5)",-157.89325096459498,-157.52851920554872,-759.0,-162.05571540267104
"(1, 7)","(3, 5)",-156.3955722660681,-161.27875932174794,-759.75,-158.27610393863534
"(0, 7)","(3, 5)",-156.6195138991825,-154.3413253610767,-507.0,-159.19022255461772
"(4, 12)","(2, 2)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 5)",-138.97087888197933,-139.2378943720742,-137.99138674774883,-140.52462635445823
"(4, 6)","(4, 5)",-505.5,-139.5154155115951,-135.42216393956303,-139.41884257867844
"(5, 7)","(3, 5)",-158.96613959799612,-158.68508529816899,-154.03332276812796,-156.79940106954308
"(5, 8)","(3, 5)",-153.47051004190604,-155.33092169269807,-158.04818104860414,-508.0
"(4, 8)","(3, 5)",-153.8250665636166,-155.27964470380093,-149.6011964797733,-507.5
"(3, 8)","(3, 5)",-155.89928866393473,-153.69079382044265,-155.0599729741203,-156.4251163152149
"(2, 8)","(3, 5)",-156.4355337418611,-159.5356964349932,-158.2042322586312,-761.25
"(1, 8)","(3, 5)",-156.7522330236569,-158.1386572357344,-159.82676572760678,-508.0
"(0, 8)","(3, 5)",-152.62323156061177,-157.66366914578612,-154.9126496811507,-508.5
"(5, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(3, 9)","(3, 4)",-508.5,-508.5,-144.5664375109154,-147.08428808991152
"(2, 9)","(3, 4)",0.0,0.0,0.0,0.0
"(4, 7)","(4, 8)",-129.15910128401873,-117.47444186962298,-127.52517742030004,-1005.017578125
"(3, 7)","(4, 8)",-125.7761098957648,-123.14974161267139,-504.5,-124.42433738633159
"(2, 7)","(4, 8)",-126.13149361736947,-126.50401242862185,-505.0,-126.02450622876214
"(1, 7)","(4, 8)",-123.12070684418353,-125.8081563633085,-505.5,-123.65430516995809
"(0, 7)","(4, 8)",-124.68113844856131,-124.54701445972972,-759.0,-121.64160676837622
"(5, 7)","(4, 8)",-122.34165120387763,-117.45582589396994,-123.62086611287666,-110.5802443127505
"(4, 6)","(4, 8)",-756.75,-122.92490582924816,-124.93332453307474,-122.21446721939748
"(3, 6)","(4, 8)",0.0,0.0,0.0,0.0
"(4, 8)","(4, 9)",0.0,0.0,0.0,0.0
"(2, 13)","(3, 1)",-178.00654137441566,-181.94784877795774,-513.0,-182.9786775784067
"(3, 13)","(3, 1)",-174.52525904005432,-167.4420564679184,-512.5,-176.2016895199472
"(4, 13)","(3, 2)",-157.48577539047153,-157.93124507266023,-768.0,-157.7132678004901
"(0, 9)","(1, 5)",0.0,0.0,0.0,0.0
"(5, 13)","(4, 2)",-198.4174770061478,-196.0404759495238,-511.5,-196.0404759495238
"(3, 9)","(1, 4)",-509.5,-510.5,-139.82701860845037,-141.2851897576875
"(2, 9)","(1, 4)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 1)",0.0,0.0,0.0,0.0
"(5, 7)","(4, 5)",-136.37110747824198,-136.01578739843052,-138.0630094317656,-139.87583065953385
"(4, 7)","(4, 5)",-137.80174305213097,-138.06311670503254,-138.81725184898636,-140.52841231221777
"(3, 7)","(4, 5)",-139.75244808891847,-136.88867232569294,-505.5,-136.4914754083777
"(2, 7)","(4, 5)",-138.25734768922533,-138.45098363558094,-506.0,-139.91868224461754
"(1, 7)","(4, 5)",-136.38605255196714,-140.59957665846548,-506.5,-134.7387292346413
"(0, 7)","(4, 5)",-136.26560762620457,-138.7071895952518,-507.0,-130.94060907752663
"(5, 8)","(4, 5)",-141.04104896088245,-141.55822748572842,-137.5802166486473,-507.0
"(4, 8)","(4, 5)",-139.05868222141012,-140.78633606109827,-140.00028128673137,-506.5
"(3, 8)","(4, 5)",-137.06227726418103,-137.80670569118826,-135.12459426081756,-134.26914172275718
"(2, 8)","(4, 5)",-138.22093143289422,-137.39646309394018,-138.1424017828199,-507.5
"(1, 8)","(4, 5)",-136.1854112256405,-138.105801146008,-135.44419186171876,-508.0
"(0, 8)","(4, 5)",-130.69365063301586,-136.17814252196587,-131.13510861727073,-762.75
"(4, 9)","(3, 5)",0.0,0.0,0.0,0.0
"(5, 11)","(1, 1)",-184.85064329983143,-175.13157925687256,-180.0317593040699,-515.5
"(3, 6)","(4, 6)",0.0,0.0,0.0,0.0
"(3, 12)","(1, 5)",0.0,0.0,0.0,0.0
"(2, 6)","(2, 5)",0.0,0.0,0.0,0.0
"(3, 9)","(2, 5)",-507.5,-762.75,-134.61347387561898,-135.8146985198413
"(2, 9)","(2, 5)",0.0,0.0,0.0,0.0
"(0, 13)","(2, 1)",-196.5326536953258,-199.1080600321695,-204.84106805528614,-196.5326536953258
"(3, 10)","(1, 2)",-167.08520500614378,-161.7788768693771,-175.14829947491822,-164.60077790391506
"(2, 10)","(1, 2)",-156.2088558566884,-164.387056930676,-511.5,-152.0705092552481
"(1, 10)","(1, 2)",-153.8014631610169,-152.26126563278098,-511.0,-147.92765066202622
"(0, 10)","(1, 2)",-151.40473708847054,-144.15122236176006,-511.5,-148.83245791441664
"(4, 10)","(1, 2)",-169.6159395982533,-163.8075129939748,-512.5,-161.0814093523483
"(3, 11)","(1, 2)",-158.1308524029336,-163.12462399022405,-161.73571141215496,-513.5
"(2, 11)","(1, 2)",-145.58125620342543,-156.92214796743866,-158.77316613063584,-513.0
"(1, 11)","(1, 2)",-135.71760295641243,-149.27130630410153,-150.8548897226724,-141.76478408686768
"(0, 11)","(1, 2)",-134.11355046639238,-139.34653254062925,-137.45512035611873,-142.43335643599346
"(4, 11)","(1, 2)",-159.2168243114628,-164.01414853205569,-163.04959137813162,-514.0
"(4, 13)","(3, 1)",-152.9469029139185,-161.35573571346373,-513.0,-157.61842133118526
"(5, 6)","(4, 6)",-505.0,-133.37832635968766,-132.62459686243236,-133.78590251012218
"(4, 6)","(3, 6)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 2)",0.0,0.0,0.0,0.0
"(1, 13)","(2, 1)",-205.6556448781315,-195.4137526269347,-199.21997872826714,-196.43059430938052
"(2, 13)","(2, 1)",-198.66570929711986,-188.15930310271634,-513.0,-195.56378419051464
"(3, 13)","(2, 1)",-191.93465181238085,-185.39724295625194,-513.5,-189.75566563686627
"(2, 3)","(4, 6)",0.0,0.0,0.0,0.0
"(5, 3)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 10)","(1, 2)",-169.47122470899023,-157.61842133118526,-513.0,-164.46645682437048
"(5, 7)","(4, 6)",-128.70687955266322,-129.68931476466358,-127.9259846786612,-130.4283488967474
"(4, 7)","(4, 6)",-125.63931423445213,-123.39677652690824,-127.35526400084201,-123.36433329574609
"(3, 7)","(4, 6)",-122.15691904645607,-123.92677182265216,-504.5,-124.49460549270961
